Date, Close/Last, Volume, Open, High, Low
04/13/2020, $58.96, 9990309, $60.5, $61.2641, $58.12
04/09/2020, $60.47, 9169438, $59.52, $61.45, $59.32
04/08/2020, $59.41, 8559753, $57.33, $59.82, $56.8486
04/07/2020, $56.87, 12324060, $57.9, $58.52, $56.16
04/06/2020, $56.22, 11833710, $57.77, $57.92, $55.78
04/03/2020, $55.72, 8792991, $55.22, $56.6, $54.35
04/02/2020, $55.41, 16796350, $56.77, $56.98, $54.07
04/01/2020, $58.34, 11474400, $57.75, $58.87, $57.2
03/31/2020, $59.33, 11023180, $59.18, $59.84, $58.18
03/30/2020, $59.68, 12939180, $58.92, $60.4, $57.78
03/27/2020, $58.6, 15034010, $56.75, $59.78, $55.82
03/26/2020, $58.31, 23198310, $53.65, $58.45, $52.28
03/25/2020, $53.64, 19601470, $54.4, $57.53, $52.71
03/24/2020, $54.35, 19331510, $55.13, $55.64, $52.86
03/23/2020, $53.09, 16336820, $53.86, $54.97, $52.04
03/20/2020, $54.7, 15682300, $55.81, $56.78, $53.53
03/19/2020, $55.38, 16247070, $56.8, $59.11, $54.14
03/18/2020, $57.18, 17953660, $54.35, $59.64, $53.06
03/17/2020, $58, 15473700, $53.63, $59.25, $52.6395
03/16/2020, $52.3, 13566010, $53.68, $56.89, $52.21
03/13/2020, $59.64, 15473530, $57.46, $59.8, $54.46
03/12/2020, $54.6, 16856730, $57.13, $57.98, $53.5
03/11/2020, $61.31, 12100900, $61.22, $63, $59.98
03/10/2020, $62.6, 13274270, $62.76, $63.36, $59.06
03/09/2020, $61.3, 13484480, $59.75, $63.1483, $59.6
03/06/2020, $64.15, 11683720, $62.57, $65.09, $62.2
03/05/2020, $64.36, 8581836, $63.94, $65.44, $63.63
03/04/2020, $66.04, 14690660, $66.6, $66.98, $64.83
03/03/2020, $62.54, 14989700, $64.57, $65.65, $61.36
03/02/2020, $64.03, 15909470, $60.67, $64.07, $59.86
02/28/2020, $59.18, 23729480, $57.29, $59.34, $57.1
02/27/2020, $59.33, 22059880, $61.5, $61.5, $59.33
02/26/2020, $62.65, 16876110, $64.65, $65.2, $62.55
02/25/2020, $64.33, 15062290, $68.24, $68.37, $64.0863
02/24/2020, $67.92, 9637628, $69.43, $69.94, $67.72
02/21/2020, $71.51, 5186151, $71.55, $71.8, $71.01
02/20/2020, $71.94, 5719329, $71.5, $72.23, $70.56
02/19/2020, $71.78, 4831645, $72.31, $72.56, $71.66
02/18/2020, $72, 4844594, $71.19, $72, $70.9
02/14/2020, $71.37, 7655114, $71.98, $72.03, $70.265
02/13/2020, $72, 8553932, $73.45, $74.1, $71.94
02/12/2020, $73.75, 13500750, $74.68, $75.25, $72.64
02/11/2020, $73.85, 7933579, $73.81, $74.13, $73.425
02/10/2020, $73.25, 8760186, $71.55, $73.325, $71.26
02/07/2020, $71.56, 6611271, $71.05, $72.09, $71
02/06/2020, $70.84, 6514430, $71, $71.59, $70.41
02/05/2020, $70.54, 6609760, $68.78, $70.7775, $68.56
02/04/2020, $67.88, 7525123, $67.31, $68.46, $67.3
02/03/2020, $66.93, 7695951, $68.4, $68.6135, $66.79
01/31/2020, $67.82, 9869656, $69.35, $69.35, $67.4
01/30/2020, $69.71, 8430506, $70.09, $70.21, $68.38
01/29/2020, $70.55, 6285773, $72.11, $72.11, $70.45
01/28/2020, $71.82, 5039134, $71.25, $72.138, $71.1208
01/27/2020, $70.97, 6403328, $69.9, $71.21, $69.36
01/24/2020, $71.43, 10126000, $73.64, $73.65, $70.17
01/23/2020, $73.53, 8602660, $73.76, $73.88, $72.48
01/22/2020, $74.01, 4201424, $74.16, $74.62, $73.91
01/21/2020, $74.59, 8662842, $76, $76.01, $74.35
01/17/2020, $76.02, 5500438, $76.11, $76.44, $75.83
01/16/2020, $76.05, 6902349, $75.63, $76.1698, $75.28
01/15/2020, $75.27, 8102755, $73.99, $75.62, $73.94
01/14/2020, $73.83, 6486587, $72.53, $73.93, $72.52
01/13/2020, $72.76, 6662479, $72.29, $72.99, $71.625
01/10/2020, $72.11, 5210661, $73.31, $73.3606, $71.82
01/09/2020, $72.86, 5427251, $73, $73.26, $72.67
01/08/2020, $72.66, 8311401, $72.5, $73.09, $71.6
01/07/2020, $73.58, 6192982, $73.61, $73.665, $72.66
01/06/2020, $73.86, 4620878, $73.12, $73.94, $73.06
01/03/2020, $73.57, 4454077, $73.22, $74.06, $73.07
01/02/2020, $74.16, 5023063, $74.65, $74.7, $73.53
12/31/2019, $74.29, 4532183, $73.56, $74.37, $73.42
12/30/2019, $73.7, 3451635, $74.27, $74.53, $73.61
12/27/2019, $74.4, 3543457, $74.51, $74.61, $74.04
12/26/2019, $74.48, 2802055, $74.7, $74.7608, $74.14
12/24/2019, $74.51, 1315369, $74.53, $74.78, $74.3596
12/23/2019, $74.38, 3882839, $74.54, $74.95, $74.32
